M/Z,Intensity
157.16759,6.0392138
157.43204,5.9411779
157.6967,5.9176466
157.96159,5.8784328
158.2267,5.9294132
158.49204,6.0627403
158.75759,5.9137293
159.02337,5.9803898
159.28937,5.9098087
159.55559,6.125483
159.82204,5.9058871
160.08871,5.9607848
160.35559,6.0313745
160.62271,6.2039139
160.89004,5.9254955
161.1576,5.9607848
161.42538,6.0352917
161.69338,5.9725495
161.9616,5.9411793
162.23004,6.0588207
162.49871,6.0196074
162.7676,5.9607848
163.03671,5.9176485
163.30605,5.9450995
163.57561,6.0392119
163.84538,5.9176518
164.11539,6.047054
164.38561,5.9137279
164.65606,5.9176471
164.92672,5.9098049
165.19761,5.9450966
165.46873,5.913726
165.74006,5.9058828
