M/Z,Intensity
166.2834,6.0196131
166.5554,5.9450995
166.82763,5.9529397
167.10007,5.8862764
167.37274,5.9294108
167.64563,5.9254902
167.91874,5.9254892
168.19208,5.8784323
168.46564,5.8745151
168.73942,6.1411688
169.01342,6.0196088
169.28765,5.9568661
169.56209,6.050977
169.83676,5.9686284
170.11165,5.9333381
170.38677,6.1254821
170.6621,5.921572
170.93766,5.8705897
171.21344,5.8862745
171.48945,5.9019598
171.76567,5.8823529
172.04212,5.8588245
172.31879,5.8705887
172.59568,5.9019603
172.8728,5.9019641
173.15013,6.0627389
173.42769,5.9294142
173.70547,5.8980411
173.98348,5.964703
174.2617,5.9098058
174.54015,5.9450985
174.81882,6.0078398
175.09771,5.9098063
175.37683,5.909803
175.65617,5.8666691
175.93573,5.9215667
176.21551,5.8901994
176.49551,6.0078422
176.77574,6.0784251
177.05619,5.8862783
177.33686,5.8705892
177.61775,5.8941181
177.89887,5.9411741
178.18021,5.8862793
178.46177,6.0274467
178.74355,5.976472
179.02555,5.9960765
179.30778,5.9372592
179.59023,6.0666609
179.8729,5.9647131
180.15579,6.1646963
180.43891,5.9764739
180.72225,5.9294151
181.00581,6.0235275
181.28959,6.0392128
181.5736,5.9294146
181.85783,5.9294118
182.14228,5.9254916
182.42695,5.9882339
182.71184,6.0000005
182.99696,6.0313725
183.2823,6.0666628
183.56786,5.9568647
183.85364,5.9294113
184.13965,5.8901975
184.42588,5.8980392
184.71233,5.9137255
184.999,5.9294103
185.2859,5.89412
185.57301,5.9411808
185.86035,6.149011
186.14791,6.0352994
186.4357,6.125483
186.7237,5.9411793
187.01193,5.862747
187.30038,5.8509813
187.58906,5.8823525
187.87795,5.9019608
188.16707,5.9176475
188.45641,5.9529402
188.74597,5.9529393
189.03576,5.890198
189.32577,5.9019617
189.61599,5.9411746
189.90645,5.9058833
190.19712,5.9098044
190.48802,5.9254888
190.77913,5.8941181
191.07048,5.8862745
191.36204,5.8862745
191.65382,5.8941243
191.94583,6.1294022
192.23806,6.0313793
192.53051,6.1686169
192.82319,5.9490321
193.11608,6.1450937
193.4092,6.1999914
193.70254,5.9686337
193.99611,5.949022
194.28989,6.0039177
194.5839,5.9254945
194.87813,5.9882401
195.17259,6.1999885
195.46726,6.0353003
195.76216,6.070582
196.05728,5.9098121
196.35262,6.0156801
196.64818,5.9254931
196.94397,5.9333362
197.23998,6.0313711
197.53621,6.0862678
197.83266,5.9333381
198.12934,5.9333376
198.42624,6.0705815
198.72336,6.0000005
199.0207,5.945099
199.31826,5.9254907
199.61605,5.9137279
199.91406,5.9764711
200.21229,6.0470545
200.51074,5.9921612
200.80942,6.0705806
201.10832,5.9137303
201.40744,5.9058833
201.70678,5.9215691
202.00635,5.9450976
202.30614,5.9529393
202.60615,5.9098078
202.90638,5.9803874
203.20683,5.9058919
203.50751,6.1019493
203.80841,5.9725538
204.10953,5.9843152
204.41087,6.0431358
204.71244,6.0627413
205.01423,5.9803989
205.31624,6.0823491
205.61847,6.0745098
205.92092,6.0705868
206.2236,6.0274673
206.5265,6.4391908
206.82962,6.160792
207.13297,6.0862826
207.43653,6.2392042
207.74032,6.0745342
208.04433,6.572526
208.34857,6.4470636
208.65302,6.4509708
208.9577,6.200011
209.2626,6.2470636
209.56772,6.4235246
209.87307,6.4705834
210.17863,6.3921511
210.48442,6.1647207
210.79043,6.3254806
211.09667,6.2352994
211.40312,6.2862812
211.7098,6.5137044
212.0167,6.2000062
212.32383,6.0509904
212.63117,6.1568556
212.93874,6.0862779
213.24653,6.1019598
213.55454,6.0901961
213.86278,6.0784256
214.17123,5.9254983
214.47991,5.9725509
214.78881,6.0666648
215.09794,6.1176418
215.40728,6.0352979
215.71685,6.0431368
216.02664,6.0392166
216.33665,6.0549015
216.64689,6.0588173
216.95735,5.9098188
217.26802,6.109792
217.57893,6.0274486
217.89005,5.8941248
218.2014,5.929417
218.51297,6.0901879
218.82476,6.0588245
219.13677,6.0549034
219.44901,6.0823467
219.76146,5.9647083
220.07414,5.8980469
220.38705,6.0039158
220.70017,5.9843123
221.01352,5.9294156
221.32709,5.9568604
221.64088,5.9294347
221.95489,6.4117322
222.26913,6.1647092
222.58359,5.9960961
222.89827,6.219592
223.21317,6.0941387
223.52829,6.4352783
223.84364,6.4274467
224.15921,6.3294328
224.475,6.6901855
224.79102,6.8235323
225.10725,7.0195877
225.42371,6.7843286
225.7404,6.8627303
226.0573,6.6313845
226.37442,6.6509837
226.69177,6.7411817
227.00934,6.9451004
227.32714,7.1960555
227.64515,6.9686227
227.96339,6.6431717
228.28185,7.0274553
228.60053,7.4980153
228.91943,7.482329
229.23856,6.9764845
229.55791,6.7529383
229.87748,6.4745342
230.19727,6.6823606
230.51729,7.0431057
230.83753,6.7764687
231.15799,6.4706026
231.47867,6.4470516
231.79957,6.286285
232.1207,6.3333295
232.44205,6.3019684
232.76362,6.419594
233.08541,6.2666681
233.40743,6.1411956
233.72967,6.3842888
234.05213,6.1490268
234.37481,6.0509948
234.69772,6.2235074
235.02084,5.9764859
235.34419,6.0196064
235.66777,6.0313788
235.99156,6.1607709
236.31558,6.039221
236.63982,6.0117685
236.96428,6.0548981
237.28896,6.0274515
237.61387,6.01178
237.93899,6.2744816
238.26434,6.0274692
238.58992,6.1098168
238.91571,6.4234945
239.24173,6.109813
239.56797,5.9607925
239.89443,5.9529484
240.22111,6.0745036
240.54802,6.0901961
240.87515,6.105879
241.2025,6.0588187
241.53007,5.9254998
241.85787,5.9607857
242.18589,6.0196222
242.51413,6.3254615
242.84259,6.1372664
243.17127,6.1451033
243.50018,6.2392004
243.82931,6.0706036
244.15866,6.1568513
244.48823,6.0470799
244.81803,6.290165
245.14805,6.0157016
245.47829,5.9960789
245.80875,5.9882468
246.13944,6.168615
246.47034,6.1450937
246.80147,6.0510077
247.13283,6.4038775
247.4644,6.043165
247.7962,6.1333137
248.12822,5.9098245
248.46046,6.0156906
248.79292,6.1882396
249.12561,6.4313438
249.45851,6.219638
249.79164,6.4823156
250.125,6.1568805
250.45857,6.1058905
250.79237,6.180395
251.12639,6.2980234
251.46063,6.1725433
251.79509,5.9568872
252.12978,6.1137049
252.46469,5.9529608
252.79982,6.0901822
253.13517,6.0157016
253.47075,6.1725222
253.80655,5.9294343
254.14257,6.0235399
254.47881,6.2744758
254.81527,6.0235466
255.15196,6.0274606
255.48887,6.1725313
255.826,6.0588298
256.16335,6.0392377
256.50093,6.3411353
256.83873,6.0470837
257.17675,6.1137183
257.51499,6.0784433
257.85346,6.2156643
258.19214,6.0353109
258.53105,6.0901932
258.87019,6.1019593
259.20954,6.0941047
259.54912,5.9058977
259.88892,5.9294142
260.22894,5.9843042
260.56918,5.9058972
260.90965,6.0352821
261.25033,6.0000287
261.59124,6.3607647
261.93238,6.4509761
262.27373,6.4823419
262.61531,6.3647035
262.95711,6.2157452
263.29913,6.8626608
263.64137,6.3765357
263.98384,6.7646666
264.32653,6.6274658
264.66944,6.6901779
265.01257,6.5137241
265.35593,6.3176576
265.69951,6.2627494
266.04331,6.2628174
266.38733,7.203821
266.73157,6.8392171
267.07604,6.4941842
267.42073,7.0077656
267.76564,6.5255113
268.11077,6.3137509
268.45613,6.4235107
268.80171,6.2941253
269.14751,6.2627642
269.49353,6.4705542
269.83978,6.2509909
270.18624,6.1607996
270.53293,6.2627178
270.87985,6.0274874
271.22698,6.2391865
271.57434,6.0941301
271.92191,6.1019637
272.26972,6.1450976
272.61774,6.1843094
272.96599,6.1686231
273.31445,6.1019627
273.66314,6.0588288
274.01206,6.0784328
274.36119,6.1137111
274.71055,5.9804094
275.06013,6.0509746
275.40993,6.054891
275.75995,5.929451
276.1102,6.262692
276.46067,5.9764974
276.81136,6.0000168
277.16227,6.2195695
277.51341,5.9961091
277.86476,6.1254653
278.21634,5.9686576
278.56815,6.1568359
278.92017,6.0392214
279.27242,5.9843487
279.62489,6.3215164
279.97758,6.0745342
280.33049,6.101968
280.68363,6.2078235
281.03699,6.0980483
281.39057,6.0901899
281.74437,6.0156863
282.09839,5.9411827
282.45264,5.9372539
282.80711,5.9215811
283.1618,6.0392061
283.51672,6.0509881
283.87185,6.1450751
284.22721,5.9921669
284.58279,5.9451196
284.9386,6.1293902
285.29462,6.0823486
285.65087,5.9882592
286.00734,6.1450746
286.36403,6.0549115
286.72095,6.0627705
287.07809,6.3332859
287.43544,6.1098216
287.79303,6.0705897
288.15083,6.0470655
288.50886,6.0941392
288.86711,6.3607336
289.22558,6.1098212
289.58427,6.0352951
289.94318,5.9686461
290.30232,6.0901889
290.66168,6.1372669
291.02126,6.3058613
291.38107,6.2627432
291.7411,6.199989
292.10134,6.0274706
292.46182,6.0470579
292.82251,6.0588317
293.18343,6.1489966
293.54456,6.015726
293.90592,6.2705739
294.26751,6.3842869
294.62931,6.2392621
294.99134,6.5411497
295.35359,6.5842582
295.71606,6.0980933
296.07875,6.1254773
296.44167,6.0314104
296.80481,6.2941004
297.16817,6.3921123
297.53175,6.0706304
297.89556,6.1451047
298.25959,6.2823429
298.62384,6.3254744
298.98831,6.223539
299.35301,6.2117795
299.71792,6.3372166
300.08306,6.109837
300.44842,6.1843008
300.81401,6.1411985
301.17981,6.298011
301.54584,6.2000115
301.91209,6.2039158
302.27857,6.1568508
302.64526,6.0039292
303.01218,5.9176686
303.37932,6.0235184
303.74668,6.0313754
304.11427,6.0627389
304.48207,6.0392334
304.8501,6.1725509
305.21835,6.321548
305.58683,6.2902033
305.95552,6.3215504
306.32444,6.1960665
306.69358,5.9686571
307.06294,5.996076
307.43253,6.0039297
307.80234,6.0823491
308.17236,6.1293936
308.54262,6.0235308
308.91309,5.9294424
309.28379,6.0901841
309.65471,6.1530058
310.02585,6.7527923
310.39721,6.1177208
310.7688,6.0902013
311.1406,6.1058642
311.51263,5.9725787
311.88489,6.0823324
312.25736,6.0235332
312.63006,5.9961048
313.00298,6.1803457
313.37612,5.9921856
313.74948,6.0353267
314.12307,6.3372228
314.49688,6.3842548
314.87091,5.96476
315.24516,5.9725629
315.61964,6.0901707
315.99433,6.0078862
316.36925,6.2626953
316.7444,6.1294142
317.11976,6.0157327
317.49535,6.2626977
317.87116,6.1451023
318.24719,6.0588494
318.62344,6.1725658
318.99992,6.4156384
319.37662,6.2940971
319.75354,6.015725
320.13068,6.0313644
320.50804,5.9843295
320.88563,6.0549024
321.26344,6.1293778
321.64147,5.9490565
322.01973,6.0431511
322.3982,6.2391922
322.7769,6.2627097
323.15582,6.0275118
323.53497,6.2391951
323.91433,6.3019345
324.29392,6.1725423
324.67373,5.9960894
325.05376,5.8980545
325.43402,5.9098274
325.81449,6.09021
326.19519,6.3685442
326.57611,6.0549556
326.95726,6.1215409
327.33862,5.9922253
327.72021,6.3450684
328.10202,6.490163
328.48406,6.4038828
328.86631,6.0470942
329.24879,5.9372717
329.63149,5.9451775
330.01441,6.5018521
330.39756,6.3097824
330.78092,5.9686777
331.16451,5.9725572
331.54832,6.0313826
331.93236,6.1568493
332.31661,6.1921238
332.70109,6.003958
333.08579,6.0588283
333.47071,6.1450703
333.85586,6.0470607
334.24123,5.9608111
334.62681,6.0509656
335.01263,6.0431607
335.39866,6.1882104
335.78492,6.1686528
336.1714,6.3137269
336.5581,6.4665973
336.94502,6.1686672
337.33217,6.1294213
337.71953,6.152957
338.10712,6.2783677
338.49494,5.9961292
338.88297,6.0392401
339.27123,6.239198
339.65971,6.3254567
340.04841,6.2000349
340.43733,6.2941215
340.82648,6.411702
341.21585,6.1372965
341.60544,6.1216021
341.99525,6.3136963
342.38529,6.3254572
342.77554,6.1333491
343.16602,6.0392817
343.55672,6.348967
343.94765,6.3372209
344.3388,6.1176715
344.73016,6.0470698
345.12176,6.0431559
345.51357,6.1529201
345.90561,6.1372803
346.29786,6.2745208
346.69034,6.4783409
347.08305,6.1451799
347.47597,6.2979669
347.86912,6.0235907
348.26249,6.1098054
348.65608,6.2039115
349.04989,6.2393019
349.44393,6.7763088
349.83819,6.3725983
350.23267,6.2548938
350.62737,6.0902363
351.0223,6.1568872
351.41745,6.3646341
351.81282,6.160825
352.20841,6.1882678
352.60422,6.3999555
353.00026,6.3607814
353.39652,6.3058417
353.793,6.0237338
354.18971,6.8861194
354.58663,6.8822931
354.98378,6.5451114
355.38115,6.2824372
355.77874,6.4862175
356.17656,6.3764371
356.5746,6.0824645
356.97286,6.3999014
357.37134,6.1804367
357.77004,6.2039177
358.16897,6.2079341
358.56812,6.7018473
358.96749,6.5842888
359.36708,6.3333721
359.7669,6.2902468
360.16694,6.5176011
360.5672,6.501934
360.96768,6.345156
361.36838,6.4940712
361.76931,6.4000029
362.17046,6.3216189
362.57183,6.5058991
362.97343,6.7764064
363.37524,6.7136877
363.77728,6.4549819
364.17954,6.607722
364.58203,6.1374938
364.98473,6.8899414
365.38766,6.3413488
365.79081,6.6704963
366.19418,6.5333688
366.59778,6.5764069
367.00159,6.298257
367.40563,7.1135
367.80989,6.8000383
368.21438,6.6785252
368.61908,7.0233355
369.02401,6.4080519
369.42916,6.8234619
369.83454,6.9059637
370.24013,7.3880256
370.64595,6.8432842
371.05199,7.0155637
371.45825,6.5923057
371.86473,6.8901123
372.27144,6.7843659
372.67837,6.9293797
373.08552,6.9216064
373.49289,7.094019
373.90049,6.7961995
374.30831,7.0743351
374.71635,6.5257027
375.12461,6.9803361
375.5331,7.1725706
375.9418,7.46648
376.35073,6.8865201
376.75988,7.4508832
377.16926,7.5646422
377.57885,7.3843793
377.98867,7.5058177
378.39871,7.329417
378.80898,7.1764242
379.21946,6.811915
379.63017,7.1332228
380.0411,6.9528981
380.45225,6.5765055
380.86363,6.3570135
381.27522,6.8155092
381.68704,6.4785908
382.09908,6.8548201
382.51135,6.8666456
382.92383,6.7844794
383.33654,7.4351414
383.74947,7.4117862
384.16263,7.4823367
384.576,7.4824137
384.9896,7.7490052
385.40342,7.9529575
385.81746,8.227248
386.23172,7.6237137
386.64621,7.8155642
387.06092,7.4824487
387.47585,7.5607814
387.89101,7.6274548
388.30638,7.7098269
388.72198,7.8901444
389.1378,7.8509182
389.55384,7.5490838
389.97011,7.5177141
390.38659,7.768682
390.8033,8.2467659
391.22023,7.5022088
391.63739,7.7881104
392.05477,7.5570801
392.47236,8.2232891
392.89018,7.9020297
393.30823,7.8627853
393.72649,7.9881056
394.14498,7.5845095
394.56369,7.9761996
394.98262,7.2707453
395.40178,7.2000546
395.82115,7.3489583
396.24075,7.2510881
396.66058,7.5843018
397.08062,7.8705648
397.50088,8.062589
397.92137,7.6354578
398.34208,7.8548373
398.76302,7.8196198
399.18417,7.8314788
399.60555,8.2587086
400.02715,8.2392052
400.44897,8.1805482
400.87102,8.7251742
401.29328,8.0472235
401.71577,8.0040254
402.13848,8.3606589
402.56141,8.2354569
402.98457,8.7331801
403.40795,8.6469803
403.83155,8.2630524
404.25537,9.0429209
404.67942,9.0079647
405.10368,9.4310346
405.52817,8.5885656
405.95288,8.980305
406.37782,9.0468712
406.80297,8.4160233
407.22835,9.0312174
407.65395,9.0742609
408.07978,8.2005821
408.50582,9.4621113
408.93209,8.4082137
409.35858,8.70553
409.78529,7.7219636
410.21223,8.1688161
410.63938,9.2975414
411.06676,8.635364
411.49436,8.2235668
411.92219,7.9452474
412.35023,8.1998851
412.7785,8.0471574
413.20699,8.2430836
413.63571,8.2509852
414.06464,8.2744581
414.4938,8.1175877
414.92318,7.7530905
415.35278,7.9099753
415.7826,8.6628131
416.21265,9.6503322
416.64292,8.3963283
417.07341,8.0042212
417.50412,8.6430549
417.93506,8.9999292
418.36622,9.113377
418.7976,8.0395709
419.2292,8.172528
419.66103,8.2355392
420.09307,9.1248784
420.52534,7.9571385
420.95783,7.7142023
421.39055,9.0660999
421.82348,8.5293821
422.25664,7.8945964
422.69002,8.8465485
423.12363,8.1141803
423.55745,8.8783117
423.9915,9.2503542
424.42577,7.5730785
424.86026,7.6236027
425.29498,7.9135771
425.72991,7.7217118
426.16507,7.9920353
426.60045,7.8710377
427.03606,9.1954341
427.47188,8.4551432
427.90793,8.4862573
428.3442,8.4628935
428.78069,8.9095148
429.21741,8.439681
429.65435,9.439051
430.09151,9.9213877
430.52889,9.835094
430.96649,9.1219564
431.40432,9.6193752
431.84237,9.3926317
432.28064,10.638489
432.71913,9.6395651
433.15785,9.7174613
433.59679,9.223381
434.03595,8.2751963
434.47533,9.4231503
434.91493,9.4159228
435.35476,10.125059
435.79481,9.5297545
436.23508,9.9682914
436.67558,9.3961943
437.11629,9.1727348
437.55723,9.5061476
437.99839,10.630619
438.43977,9.5139294
438.88138,9.0000833
439.32321,8.7336167
439.76526,9.3015338
440.20753,8.6157322
440.65002,8.0632104
441.09274,8.8700731
441.53568,8.1766985
441.97884,8.1450846
442.42222,8.0744504
442.86583,7.8314161
443.30966,7.7140477
443.75371,8.5213293
444.19798,8.6431947
444.64248,8.9290508
445.08719,8.1887274
445.53213,8.8430779
445.9773,9.3292404
446.42268,9.3336349
446.86829,10.183864
447.31412,9.7725758
447.76017,9.435521
448.20644,9.7292117
448.65294,9.4670563
449.09965,10.281673
449.54659,9.2201114
449.99376,9.5448099
450.44114,9.0787253
450.88875,9.4155551
451.33658,9.3958965
451.78463,8.8826995
452.2329,9.3097647
452.6814,9.6313888
453.13012,9.9963015
453.57906,10.960322
454.02822,10.68588
454.47761,9.3575674
454.92721,9.9060489
455.37704,10.897412
455.8271,10.227716
456.27737,10.25831
456.72787,8.9375565
457.17859,8.4080825
457.62953,8.5057024
458.08069,8.1334386
458.53208,8.0354205
458.98368,8.2666044
459.43552,8.3374962
459.88757,9.0307952
460.33984,8.2393488
460.79234,7.7884971
461.24506,8.0074635
461.698,7.2591409
462.15117,7.3179113
462.60455,8.046538
463.05816,7.4591175
463.51199,7.611478
463.96605,7.0435844
464.42032,7.5958338
464.87482,7.5372942
465.32954,7.5764802
465.78448,7.6390276
466.23965,7.2355019
466.69503,7.3450885
467.15064,7.4313759
467.60647,7.525426
468.06253,7.462814
468.5188,7.5687194
468.9753,7.8977711
469.43202,7.5766549
469.88897,7.7019397
470.34613,7.7762571
470.80352,7.3373463
471.26113,7.1178189
471.71896,7.3095574
472.17702,6.9138935
472.63529,6.9177988
473.09379,7.2822519
473.55251,7.4076272
474.01146,7.0238095
474.47062,7.2979588
474.93001,7.3843104
475.38962,7.4624694
475.84945,6.8983274
476.30951,7.0040197
476.76979,7.3369988
477.23029,7.0786779
477.69101,7.3882899
478.15195,7.8233159
478.61312,7.7684853
479.07451,7.3882956
479.53612,7.1453273
479.99795,7.4233963
480.46001,7.4001977
480.92228,7.8230928
481.38478,7.2631601
481.84751,7.6350897
482.31045,7.5491828
482.77362,7.8271504
483.23701,7.4353966
483.70062,7.2707405
484.16445,7.4431799
484.62851,7.7098733
485.09279,8.1290642
485.55729,7.7844765
486.02201,7.7962005
486.48696,8.0739947
486.95212,7.2319484
487.41751,7.6390347
487.88313,7.6547349
488.34896,7.3101845
488.81502,7.7842501
489.2813,8.1211656
489.7478,7.5962326
490.21452,7.4000479
490.68147,7.3059082
491.14864,7.2664484
491.61603,6.7650994
492.08364,7.0939913
492.55147,7.1568905
493.01953,7.2783845
493.48781,7.3018521
493.95631,7.0984969
494.42504,7.8468472
494.89398,8.1562912
495.36315,7.282778
495.83254,7.286084
496.30216,6.8984571
496.77199,7.3684226
497.24205,7.419537
497.71233,7.3253882
498.18283,7.0236663
498.65356,6.9997616
499.1245,6.4947371
499.59567,7.2388926
500.06706,7.3331868
500.53868,7.1334176
501.01051,7.1019589
501.48257,7.0668634
501.95485,7.4232886
502.42736,7.301844
502.90008,6.9494763
503.37303,7.497595
503.8462,7.1724571
504.31959,6.6670252
504.7932,6.8629356
505.26704,7.4306961
505.7411,6.6828154
506.21538,6.8312936
506.68989,6.8274735
507.16461,6.8669884
507.63956,7.5253332
508.11473,7.8819231
508.59012,7.4157768
509.06574,7.1215193
509.54157,6.7336967
510.01763,7.035296
510.49392,7.3407925
510.97042,6.9216787
511.44715,6.7103176
511.92409,7.4624962
512.40127,7.7485538
512.87866,7.1650194
513.35627,7.1648959
513.83411,7.5173656
514.31217,7.3496711
514.79045,8.3831811
515.26896,7.3340375
515.74769,7.5758866
516.22664,6.7496869
516.70581,7.1408064
517.1852,6.8591103
517.66482,7.0978616
518.14466,7.0156561
518.62472,6.8786425
519.105,7.1213135
519.5855,6.9060925
520.06623,7.0666954
520.54718,7.2780575
521.02835,6.8241163
521.50975,7.4113578
521.99136,7.2788928
522.4732,7.9599126
522.95526,7.1065803
523.43755,7.4777985
523.92005,6.7416834
524.40278,6.8899759
524.88573,6.65517
525.36891,6.886399
525.8523,7.3327417
526.33592,6.7574425
526.81976,7.180082
527.30382,7.0708946
527.7881,7.4860845
528.27261,7.5760388
528.75734,6.9303979
529.24229,7.9598556
529.72746,7.415816
530.21286,7.0902612
530.69847,6.8744658
531.18431,6.5844071
531.67038,6.4509172
532.15666,6.212319
532.64317,6.8974107
533.1299,6.5380457
533.61685,7.4894929
534.10402,7.2783079
534.59142,6.8631142
535.07904,7.0546822
535.56688,6.8865952
536.05494,7.2428735
536.54323,7.1684135
537.03173,6.7457979
537.52046,7.458306
538.00942,7.333093
538.49859,6.8204494
538.98799,7.6621257
539.47761,7.5097647
539.96745,7.2940415
540.45751,6.9568527
540.9478,6.6042174
541.4383,6.7216749
541.92903,7.0081754
542.41999,7.8187878
542.91116,7.3375067
543.40256,7.2510503
543.89418,7.2742695
544.38602,6.9220382
544.87808,7.3014998
545.37037,6.9647638
545.86288,6.7188118
546.35561,8.2728008
546.84856,7.1930276
547.34174,7.4504418
547.83514,6.883016
548.32876,7.3292811
548.8226,7.5762212
549.31666,7.4429309
549.81095,6.9961483
550.30546,6.6555243
550.80019,7.2541815
551.29514,6.7690396
551.79032,6.9016573
552.28572,6.5808144
552.78134,6.8900884
553.27718,7.0392186
553.77325,7.1919797
554.26954,7.0825147
554.76604,7.2118178
555.26278,7.4192694
555.75973,7.1296147
556.25691,7.137073
556.75431,6.8789551
557.25193,7.3838613
557.74977,7.2314214
558.24784,7.14955
558.74613,7.8346919
559.24464,7.6509206
559.74337,7.380395
560.24232,7.1144067
560.7415,7.8224188
561.2409,6.9458405
561.74052,7.1258981
562.24037,7.8855143
562.74043,7.5693594
563.24072,8.2856905
563.74123,8.1798292
564.24196,7.2835794
564.74292,8.1053922
565.2441,8.242514
565.7455,7.510556
566.24712,7.8235352
566.74896,8.144874
567.25103,8.1567488
567.75332,8.0117705
568.25583,7.8746979
568.75857,7.996021
569.26152,8.038826
569.7647,7.5495543
570.2681,7.7881659
570.77172,7.9331715
571.27557,7.8589801
571.77964,7.9959329
572.28393,7.9374445
572.78844,8.1331055
573.29317,8.0238166
573.79813,8.2978018
574.30331,8.254248
574.80871,7.3421267
575.31433,7.6898763
575.82018,7.6156092
576.32625,7.4397542
576.83254,7.9722479
577.33905,8.1097206
577.84578,8.1369256
578.35274,7.7348034
578.85992,9.2469928
579.36732,10.672304
579.87495,9.2399337
580.38279,8.7328987
580.89086,7.667906
581.39915,8.1968693
581.90766,9.7394809
582.4164,9.1144742
582.92536,9.4425437
583.43454,9.0168246
583.94394,10.034171
584.45356,9.6320485
584.96341,10.081582
585.47348,9.5614947
585.98377,9.9336206
586.49428,10.664567
587.00502,8.7759009
587.51598,11.060846
588.02716,10.988579
588.53856,11.340255
589.05019,10.552888
589.56204,9.6995002
590.0741,10.642065
590.5864,10.270515
591.09891,9.8078144
591.61165,9.3106426
592.12461,9.8346661
592.63779,9.5957845
593.15119,9.0007544
593.66482,9.3178807
594.17866,9.9178165
594.69273,10.719019
595.20703,8.4654881
595.72154,9.4902621
596.23628,10.595263
596.75124,10.72867
597.26642,9.9801308
597.78182,8.9235782
598.29745,10.237391
598.8133,9.4059082
599.32937,10.904622
599.84566,10.928833
600.36218,10.274829
600.87892,9.9930051
601.39588,10.697013
601.91306,10.212466
602.43046,10.536431
602.94809,9.9115589
603.46594,11.304082
603.98401,10.631201
604.5023,9.7627824
605.02082,11.173983
605.53956,9.7536334
606.05852,9.1188247
606.5777,9.8186035
607.09711,9.3850079
607.61673,9.7333056
608.13658,10.050652
608.65666,10.000528
609.17695,10.540223
609.69747,10.016428
610.2182,10.317488
610.73917,10.442826
611.26035,10.223465
611.78175,9.9341893
612.30338,10.587381
612.82523,10.30387
613.34731,12.109353
613.8696,9.1377135
614.39212,10.939753
614.91486,11.196093
615.43782,11.464596
615.961,9.4926748
616.48441,10.196489
617.00804,11.344432
617.53189,11.775255
618.05596,10.902762
618.58026,10.886234
619.10477,10.827109
619.62951,10.405172
620.15448,11.309393
620.67966,11.779143
621.20507,10.9291
621.7307,9.7510053
622.25655,10.658028
622.78262,10.733098
623.30892,10.560908
623.83544,10.517914
624.36218,10.752466
624.88914,10.494416
625.41632,10.545541
625.94373,11.053906
626.47136,10.537575
626.99921,10.348818
627.52729,9.9532016
628.05558,9.8230076
628.5841,9.1630314
629.11284,10.786958
629.64181,11.11692
630.17099,10.70956
630.7004,10.0544
631.23003,8.8967907
631.75988,10.421268
632.28996,9.68325
632.82025,9.8390118
633.35077,9.7933058
633.88152,10.887644
634.41248,9.4538478
634.94367,10.853419
635.47507,10.793269
636.0067,11.824965
636.53856,10.416146
637.07063,9.4554429
637.60293,9.0248822
638.13545,9.9128159
638.66819,9.9170621
639.20116,9.3543323
639.73434,10.135625
640.26775,9.3459961
640.80138,9.4203163
641.33524,10.175609
641.86931,10.106509
642.40361,10.634634
642.93813,10.532708
643.47288,9.8365895
644.00784,10.36864
644.54303,10.912121
645.07844,9.9418457
645.61407,9.5997788
646.14992,9.0527171
646.686,10.131943
647.2223,9.9145182
647.75882,10.433923
648.29556,9.6793802
648.83253,9.8044836
649.36972,10.449094
649.90713,9.3547086
650.44476,9.8857077
650.98261,9.8982958
651.52069,10.145355
652.05899,10.62688
652.59751,10.588175
653.13626,10.494415
653.67522,10.669854
654.21441,10.180864
654.75382,10.118512
655.29345,10.833713
655.83331,10.129604
656.37339,9.5967611
656.91369,9.6742772
657.45421,9.5451153
657.99495,9.4325664
658.53592,10.380052
659.07711,11.027132
659.61852,11.39146
660.16015,11.140678
660.70201,10.452421
661.24409,11.026373
661.78639,10.659653
662.32891,11.014855
662.87166,10.647059
663.41462,10.278698
663.95781,10.141258
664.50123,10.074011
665.04486,9.5781767
665.58872,10.548049
666.13279,10.685082
666.6771,9.8016123
667.22162,10.293241
667.76636,10.038847
668.31133,9.4721019
668.85652,10.18818
669.40193,10.858216
669.94757,11.014431
670.49343,10.113763
671.03951,9.2450846
671.58581,10.006551
672.13233,9.6909563
672.67908,10.006511
673.22605,9.2176107
673.77324,10.023322
674.32065,10.656587
674.86828,9.4453412
675.41614,10.04585
675.96422,9.6564721
676.51252,10.551525
677.06105,10.290456
677.6098,10.239018
678.15876,10.028584
678.70796,10.73568
679.25737,10.168289
679.807,9.3273447
680.35686,9.9801442
680.90694,10.433168
681.45725,9.1817517
682.00777,9.0161516
682.55852,9.2234212
683.10949,9.3445906
683.66068,9.0635149
684.21209,9.3909591
684.76373,8.7732039
685.31559,8.670683
685.86767,8.64393
686.41997,9.2378217
686.9725,8.7423177
687.52525,9.1360553
688.07822,8.5979454
688.63141,9.5088561
689.18482,9.6850213
689.73846,8.8916504
690.29232,9.2194757
690.8464,9.4481637
691.40071,10.522474
691.95523,9.2874971
692.50998,8.9855038
693.06495,9.5906461
693.62014,9.0477644
694.17556,9.0386786
694.7312,8.6254289
695.28706,9.6447285
695.84314,8.9108284
696.39944,8.9460727
696.95597,9.712769
697.51272,9.7640931
698.06969,9.3570102
698.62688,9.0596077
699.1843,9.3440583
699.74194,8.8623085
700.2998,10.952203
700.85788,9.6100586
701.41619,9.8924929
701.97471,8.9849006
702.53346,8.5077819
703.09243,9.4185241
703.65163,9.5403971
